LWIN1	184968	34502	408
1ibe106wChardonnay Lot 152, Mendocino
1ibev0frLot 158, Beaujolais
1ibfb0erPinot Noir Lot 160, Bourgogne
1ibg10brMerlot Cabernet Sauvignon Lot 161, Bordeaux
1ibgh1grLot 162, Cotes du Rhone
1ibh706rRockpile Zinfandel Lot 165, Sonoma County
1ibho06wSauvignon Blanc Lot 166, California
1ibih0ewLot 167, Bourgogne Aligote
1ibja17wLot 170, Muscadet Sevre et Maine
1ibjq17wLot 171, Pouilly Fume
1ibkh2pRLot 172, Lambrusco Grasparossa di Castelvetro
1ibla1swAlbarino Lot 174, Rias Baixas
1ibm31trCrianza Lot 175, Rioja
1ibmj0erLot 178, Cote de Nuits-Villages
1ibmx06rPinot Noir Lot 179, California
1ibnd06rZinfandel Lot 180, California
1ibnq0trLot 181, Barbaresco
1ibo604rShiraz Lot 183, South Australia
1ibow0vrLot 188, Montepulciano d'Abruzzo
1ibpq26WLot 189, Valdobbiadene Superiore di Cartizze Prosecco
1ibqj06rPinot Noir Lot 190, Sonoma Coast
1ibqz03rMalbec Lot 191, Cafayate
1ibrc06rMountain Cuvee Lot 192, Napa Valley
1ibtp1yrPinot Noir Lot 193, Eola-Amity Hills
1ibui06rCabernet Sauvignon Lot 194, Howell Mountain
1ibvc06rCabernet Sauvignon Lot 195, Oakville
1ibvs17pRose Lot 196, Sancerre
1ibw826PRose Lot 197, Prosecco
1ibwy0trNebbiolo Lot 199, Langhe
1ibxe06rCabernet Sauvignon Lot 200, Oakville
1iby80brGrand Vin Lot 201, Pauillac
1ibyl0brLot 202, Haut-Medoc
1ibzr0srLot 203, Brunello di Montalcino
1ic0k06rPinot Noir Lot 204, Fort Ross-Seaview
1ic0y4fwLot 205, Vinho Verde
1ic6k06rCabernet Sauvignon Lot 206, Calistoga
1ic6x0srLot 207, Chianti
1ic7a17wChenin Blanc Lot 208, Vouvray
1ic7q17rCabernet Franc Lot 209, Bourgueil
1ic9006rCabernet Sauvignon Lot 210, Paso Robles
1icaj0trLot 211, Dolcetto d'Alba
1icaw17wSauvignon Blanc Lot 213, Loire
1icbt0iWBoston Bubbly Lot B
>94574 Winery
0zzbk06wWhite, Napa Valley
>98Wines
1qdyca1wKoshu White, Yamanashi
1qdzma1rMuscat Bailey A, Yamanashi
>A Blooming Hill Vineyard & Winery
0pt8m1yrGemini Pinot Noir, Willamette Valley
>A Cappella
15ufa0brSaint-Emilion Grand Cru
>A Chingao Vineyards & Envinate
11vfd1srMisturado de Abeleda, Ribeira Sacra
1c2fk1vrAlbahra, Castilla La Mancha
1qqlh4grVidueno de Santiago del Teide, Tenerife
1qqm74grMigan, Valle de la Orotava
>A Corazon Abierto
1h2an01RMalbec, Mendoza
1h2b001rCabernet Franc, Mendoza
>A Coroa
0rkvt1swValdeorras, Godello
>A Deux Tetes
18qs906pMiller Vineyard Rose, Napa Valley
>A Growers Touch
1g7cn07wChardonnay, Riverina
1g7d307rDurif, Riverina
1g7dj07rCabernet Sauvignon, Riverina
1g7dw07rShiraz, Riverina
>A L'Enfer
126b00brChateau Les Jonqueyres, Blaye-Cotes de Bordeaux
>A La Carte
1q6p606rPinot Noir, North Coast
>A La Par
1h2dt7fWBrut Nature
1h2dw7fWCataleya Extra Brut
1h2e97fWCataleya Dulce Natural
1h2em7fWExtra Brut
1h2ft7fWGustavo Agostini Brut Nature
>A Los Vinateros Bravos
1fch34lwGranitico Blanco, Itata Valley
1fchg4lrVolcanico Pais, Itata Valley
1fcht4lrGranitico Cinsault, Itata Valley
1fchw4lwPipeno Blanco, Itata Valley
1fci94lrPipeno Tinto, Itata Valley
1fcim4lrEl Tunel, Itata Valley
1fcj24lrCanto a Lo Divino, Itata Valley
1fcp54lrHombre en Llamas, Itata Valley
1fcpi4lrOnda Brava, Itata Valley
1fcpv4lWRey Perico, Itata Valley
1fcpy4lrAmigo Piedra, Itata Valley
1fcqb4lrLas Curvas, Itata Valley
1fcqo4lwPiel de Arcilla, Itata Valley
1fcqr4lrGranitico Pais, Itata Valley
1fcr44lrLa Resistencia, Itata Valley
1fcrs4lwArbol Arriba, Itata Valley
>A Mano
0z25313rImprint of Mark Shannon Primitivo, Puglia
0z2cz13rPrimitivo, Puglia
0z2d213pPrimitivo Rosato, Puglia
14f3613wFiano Greco, Puglia
14f3k13rNegroamaro, Puglia
14f3n13rImprint of Mark Shannon Susumaniello, Puglia
14f4013rPrima Mano Primitivo, Puglia
>A Olivey Blanc
1lu6v0bwChateau Olivey, Pessac-Leognan
>A Olivey Rouge
0wklt0brChateau Olivier, Pessac-Leognan
>A Picca
1hsba14rEtna Rosso
>A Pie de Tierra
1sprw1vrA Dos Manos, Mentrida
1spx53wrFuerza Bruta, Madrid
>A Portela
1dpvt1srMencia, Valdeorras
>A Robert
0tuf10hWSablon Brut
>A Tribute To Grace
0x9gj06rShake Ridge Ranch Grenache, Amador County
0x9gz06rHighlands Grenache, Santa Barbara County
153fa06rShake Ridge Graciano Marie, Sierra Foothills
153fn06rBesson Vineyard Grenache, Santa Clara Valley
153fq06rMurmur Vineyard Grenache, Santa Maria Valley
153g306rProvisor Vineyard Grenache, Santa Barbara County
153gg06rLuke, California
153i306rSpear Vineyard Grenache, Sta. Rita Hills
153ig06rVie Caprice Vineyard Grenache, Santa Ynez Valley
153ij06rHofer Vineyard Grenache, Cucamonga Valley
153iw06rMorro View Vineyard Grenache, Edna Valley
153j906pHighlands Vineyard Rose of Grenache, Santa Barbara County
193lo06wThompson Vineyard Grenache Blanc, Santa Ynez Valley
193lr06rThompson Vineyard Grenache, Santa Ynez Valley
1f1dz06rGrenache, Santa Barbara County
>A Tribute to my Father Assortment Case
13yt40brDucru-Beaucaillou 2eme Cru Classe, Saint-Julien
>A d'Arche Blanc
17v2q0bw
>A d'Arche Rose
17v330bp
>A d'Arche Rouge
0xdnl0br
17v2n0brGraves
>A d'Auris
1pqnw1jrCorbieres
>A to Z
0rl3f1ywChardonnay, Oregon
0t4zz1ywPinot Gris, Oregon
0t53y1yrPinot Noir, Oregon
0xr1u1ywWineworks Riesling, Oregon
0xr271ypRose, Oregon
15a9m1yrThe Essence Pinot Noir, Oregon
1n8qm1yPBubbles, Oregon
>A trincea
0qth40iwRoccese Airole Bianco, VdT
>A&A Devillard
0r97m0erBourgogne, Le Renard Pinot Noir
0wcp10erGivry, Le Renard
13kxp0ewBourgogne, Le Renard Blanc
1hycn0ewPouilly-Fuisse, Le Renard
1r2vw0erCoteaux Bourguignons, Le Renard
1r2vz0erMercurey Premier Cru, Le Renard
>A&B Vintners
1tprm1ywWhite Walnut Vineyard Chardonnay, Dundee Hills
1tprz1yrBriscoe Vineyard Pinot Noir, Yamhill-Carlton
>A&D Wines
1p9y24fwLiv, Vinho Verde
1p9yf4fpLiv Rose, Vinho Verde
1p9yi71wCasa do Arrabalde, Minho
1p9z871wEspinhosos, Minho
1p9zb4fwMonologo Avesso P67, Vinho Verde
1p9zo4fwMonologo Arinto P24, Vinho Verde
1pa0171wMonologo Chardonnay P706, Minho
1pa0471wMonologo Sauvignon Blanc P704, Minho
1pa0h71wMonologo Malvasia Fina P70, Minho
1pa0s4fwMonologo Avesso P67 Essencia, Vinho Verde
1pa1y4fwQuinta de Santa Teresa Avesso, Vinho Verde
1pa2b4fpQuinta de Santa Teresa Rose, Vinho Verde
1pa2e4fwQuinta de Santa Teresa Curtimenta, Vinho Verde
1pa2r4fwQuinta de Santa Teresa Singular, Vinho Verde
1pa344fwQuinta de Santa Teresa Esculpido Avesso, Vinho Verde
1pa374fwQuinta de Santa Teresa Essencia, Vinho Verde
>A-Frame Wine Co.
1le4406pLaLa Rose, Santa Barbara County
1le4l06wPompette Sauvignon Blanc, Santa Ynez Valley
1le4y06rG Grenache, Sta. Rita Hills
1le5b06rFranchement Cabernet Franc, Santa Ynez Valley
1le5e06wSans Souci, Santa Ynez Valley
>A. Bergere
0y65c0hPRose Brut
0y65p0hWBrut Selection
0y6620hWBlanc de Blancs Reserve Brut
0y6660hWPrestige Brut
0y68z0hWTentation Brut
0y69c0hWBrut Nature
1hxsn0hWTerres Blanches Blanc de Blancs Brut Nature, Champagne
1hxsq0hrFerebrianges Rouge Pinot Noir, Coteaux Champenois
1oq4k0hWSolera Blanc de Blancs Brut, Champagne
1sdkf0hWLes Vignes de Nuit Terroir d'Etoges, Champagne
1sdki0hWOrigine Brut, Champagne
1tfa80hwFerebrianges Blanc Chardonnay, Coteaux Champenois
>A. Bertelli
1ahfi0trBarbera d'Asti
>A. Chamvermeil
1dg2y0brSaint-Estephe
>A. Charbaut & Fils
0pgo00hWBrut Cuvee de Reserve NV
1bp640hWCertificate Blanc de Blanc Brut, Champagne
1htoe0hWCuvee de Reserve Millesime Brut, Champagne
>A. Chauvet
186790hWCachet Vert, Champagne
1867z0hPGrand Rose, Champagne
186820hWCarte Blanche, Champagne
1868f0hWCachet Rouge, Champagne
>A. Christmann
0n89x0lwDeidesheimer Maushohle Riesling Spatlese Trocken, Pfalz
0n8aa0lwIdig Riesling GG, Pfalz
0n8aq0lwMandelgarten Riesling GG, Pfalz
0n8b30lwReiterpfad Riesling GG, Pfalz
0qdb50lwRiesling, Pfalz
0rkk80lwRuppertsberg Riesling Kabinett, Pfalz
0rt0l0lwGimmeldinger Weissburgunder, Pfalz
0rt0o0lwGrauburgunder, Pfalz
0rt110lrSaint Laurent, Pfalz
0rt1e0lwWeissburgunder, Pfalz
0rt1r0lrSpatburgunder, Pfalz
0rt1u0lwKonigsbacher Olberg Riesling, Pfalz
0rt270lwKonigsbach Riesling, Pfalz
0uh8n0lwKonigsbacher Idig Riesling GG, Pfalz
0uh900lwDeidesheimer Langenmorgen Riesling GG, Pfalz
0uh9d0lwMeerspinne Im Mandelgarten Riesling GG, Pfalz
0uzg10lrIDIG Spatburgunder GG, Pfalz
0w29n0lwKonigsbacher Idig Riesling GG Nr33, Pfalz
0ypex0lrGimmeldingen Spatburgunder, Pfalz
10czb0lwReiterpfad Hofstuck Riesling GG, Pfalz
125i40lwGimmeldinger Kapellenberg Riesling, Pfalz
125ih0lwKonigsbacher Olberg Hart Kapelle Riesling GG Auktion, Pfalz
13uvw0lwRuppertsberg Riesling, Pfalz
13uw90lwGimmeldingen Riesling, Pfalz
13v2o0lwRuppertsberger Spiess Riesling, Pfalz
13v310lrGimmeldinger Biengarten Spatburgunder, Pfalz
153hq0lrKonigsbacher Olberg Spatburgunder, Pfalz
18sxf0lwRuppersberger Reiterpfad Riesling Trocken Erste Lage, Pfalz
18sxs0lwOlberg Hart Riesling GG, Pfalz
193dc0lwVogelsang Riesling GG, Pfalz
1f69x0lwAus Den Lagen Riesling, Pfalz
1f6ed0lrAus Den Lagen Spatburgunder, Pfalz
1f6gw0lrGimmeldinger Schlossel Spatburgunder, Pfalz
1lu450lwGimmeldinger Kappelenberg Riesling Erste Lage, Pfalz
1rnf60lwRuppertsberg Riesling Auslese, Pfalz
1rnfx0lrSandstein Spatburgunder, Pfalz
1rng00lwSandstein Riesling, Pfalz
1sc2r0lwKonigsbacher Idig Riesling Eiswein, Pfalz
1t8t40lwKonigsbacher Heidbohl Riesling, Pfalz
1t8th0lrMussbacher Eselshaut Spatburgunder, Pfalz
1t8tx0lrVogelsang Neustadt Spatburgunder GG, Pfalz
>A. D. Coutelas
0sq8z0hWCuvee 1809
12flh0hWVintage, Champagne
18u4f0hWOrigin Brut, Champagne
18u4s0hWEloge Blanc de Blancs, Champagne
18u550hWLouis Victor Fut de Chene, Champagne
18u580hPElixir Rose, Champagne
>A. Lamblot
14h450hWIntuition Nature, Champagne
14hck0hWLes Cotes Cheries, Champagne
19tkc0hWMouvance 17, Champagne
19tkp0hWFrenesie Meunier, Champagne
1p3z60hWAmplitude, Champagne
1psct0hWBrut Nature La Coroche, Champagne
1tv6z0hWLes Cochenes, Champagne
1tv720hWReserve Perpetuelle, Champagne
1tzgo0hWMouvance 21, Champagne
1u1qm0hWDissonance, Champagne
1u1qz0hWLa Vigne a Vovone Blanc de Noirs, Champagne
1u1rc0hwLa Vigne a Vovone, Coteaux Champenois
1u1rp0hWLes Fourgons Blanc de Noirs, Champagne
1u1rs0hrLes Moines Vats, Coteaux Champenois
1u4dn0hWSynergie Brut Nature, Champagne
1ua0w0hWAssortment Case, Champagne
1uag70hWIntuition Nature Degorgement Tardif, Champagne
1uh8m0hWMouvance 19, Champagne
1uqga0hWVintage, Champagne
>A. Levasseur
14hqi0hWTrait de Saison Brut
14hqv0hWNoir de Terroir Extra Brut
14hqy0hWBlanc de Terroir Extra Brut
19t8b0hWRue du Sorbier, Champagne
>A. Lignana E. P. & F.
0wi5o0trBarolo
1alyu0trBarbaresco
1gpir0trNebbiolo d'Alba
>A. Margaine
0q3ku0hPRose Brut
0tp790hWBlanc de Blancs Special Club Premier Cru
0wjya0hWLe Brut Premier Cru
0y6kn0hWCuvee Traditionelle Brut
128jj0hWDemi Sec
128jx0hWExtra Brut Premier Cru
128kn0hPRose de Saignee
1e3zb0hWCuvee le Caractere M Premier Cru
1rflx0hWW131 Les Grands Arbres Brut Nature Premier Cru, Villers-Marmery
1upxx0hWCuvee Tradition Brut Premier Cru, Champagne
>A. Pernin-Rossin
0mile0erMorey-Saint-Denis, Rouge
0milr0erMorey-Saint-Denis Premier Cru, Monts Luisants Rouge
0mim40erNuits-Saint-Georges Premier Cru, La Richemone
0mimh0erVosne-Romanee
0mimk0erVosne-Romanee Premier Cru, Les Beaux Monts
0mimx0erVosne-Romanee, Aux Champs Perdrix
0mina0erVosne-Romanee Premier Cru, Aux Raignots
17twa0erClos de la Roche Grand Cru, Vieilles Vignes
>A. Rafanelli
0pkii06rCabernet Sauvignon, Sonoma Coast
0qvk806rZinfandel, Dry Creek Valley
0xq8y06rTerrace Select Cabernet Sauvignon, Dry Creek Valley
12rz306rMerlot, Dry Creek Valley
16tth06rEstate Blend, Dry Creek Valley
>A. Rodda
0ue5t05rCuvee de Chez, Beechworth
0ue6605wSmiths Vineyard Chardonnay, Beechworth
11x6905wWillow Lake Vineyard Chardonnay, Yarra Valley
164lw05rAquila Audax Vineyard Tempranillo, Beechworth
164m905wBaxendale Vineyard Chardonnay, Victoria
>A. Soler
1rmip2gjPrincipe Pio Sherry
>A. Sonoys
19d340erCharmes-Chambertin Grand Cru
1fatc0erBeaune, Les Greves
1fau60erGevrey-Chambertin
1fauj0erVosne-Romanee Premier Cru, Aux Malconsorts
>A. de Luze & Fils
0qyr30bwSauternes
>A.A. Badenhorst
0ofjt1krSwartland
0qj3o1kwWhite, Swartland
0tebu1krRamnasgras Cincault, Swartland
0ti5c1kwSecateurs Chenin Blanc, Swartland
0xafa1krSecateurs Red, Swartland
0yji41kwDassiekop Steen, Swartland
0yjih1kwGolden Slopes Chenin Blanc, Swartland
0yjiv1krPapegaai Cinsault, Swartland
0yjiy1krRaaigras Grenache, Swartland
0yjjb1kwSout Van Die Aarde Palomino, Swartland
131hi1kwGeelkapel Muscat Frantignan, Swartland
132fz1kwPiet Bok Se Bos Chenin Blanc, Swartland
13vqw1krSk'windjiesvlei, Swartland
13vxr1krRingmuur Cinsault, Swartland
13wym1kwPapegaai White, Swartland
16k521kwKelder Steen, Swartland
16rc81kwKlip Klop Steen, Swartland
1aliq1krBokveld Pinot Noir, Swartland
1bm3v1krBrak-Kuil Barbarossa, Swartland
1bm521kpSecateurs Rose, Swartland
1bm5i1krThe Curator Red Blend, Coastal Region
1bm5v1kwThe Curator White Blend, Coastal Region
1gaag1kwSkool Steen Chenin Blanc, Swartland
1h72r1kwSecateurs Riviera, Swartland
1hwh11kwKalmoesfontein White Blend, Swartland
1ksa91krKalmoesfontein Red Blend, Swartland
1px3z1krPapegaai Red, Swartland
1tg2a1kwGrensloos Chenin Blanc, Swartland
>A.D. Beckham
1tig31yrCreta Amphora Pinot Noir, Chehalem Mountains
>A.Gloden & Fils
1j5x73iwCotes de Schengen Pinot Gris, Moselle Luxembourgeoise
1j5y03iwAuxerrois Barrique, Moselle Luxembourgeoise
1j5yh3irReserve Pinot Noir, Moselle Luxembourgeoise
1j5z73iwCotes de Schengen Elbling, Moselle Luxembourgeoise
1j5za3ipPinot Noir Rose, Moselle Luxembourgeoise
1j5zn3iwSchengen Fels Pinot Blanc, Moselle Luxembourgeoise
1j60d3iwWellenstein Foulschette Pinot Gris, Moselle Luxembourgeoise
1j61a3iWCremant de Luxembourg Brut, Moselle Luxembourgeoise
1j62g3iwSchengen Markusberg Riesling, Moselle Luxembourgeoise
1j62w3iwSchengen Markusberg Gewurztraminer, Moselle Luxembourgeoise
1j63z3irPinot Noir, Moselle Luxembourgeoise
1j6403iwCoteaux de Schengen Auxerrois, Moselle Luxembourgeoise
1j6533iwWellenstein Brauneberg Auxerrois, Moselle Luxembourgeoise
>A.J. Adam
0por70mwDhroner Hofberg Riesling Qba Feinherb, Mosel
0pork0mwDhroner Hofberg Riesling Kabinett, Mosel
0qtdv0mwDhroner Hofberg Riesling BA, Mosel
0snts0mwDhroner Riesling trocken, Mosel
0tbml0mwDhroner Hofberger Tholey Riesling Spatlese, Mosel
0u8ob0mwPiesport Goldtropfchen GG, Mosel
0wj3p0mwDhroner Hofberg Riesling Spatlese, Mosel
0xdh60mwDhroner Hofberg Riesling Auslese, Mosel
11zio0mwRiesling Sangerei Feinherb, Mosel
11zj40mwRiesling Trocken, Mosel
12asx0mwDhroner Hofberg Riesling Trocken, Mosel
13g1a0mpSpatburgunder Rose, Mosel
1i4650mwPiesporter Goldtropfchen Spatlese, Mosel
1opsv0mwDhroner Hofberg Riesling Trockenbeerenauslese, Mosel
1pju10mwHos'chen Spatlese, Mosel
1qr6d0mwDhroner Hofberg Riesling Kabinett Alte Reben Auktion, Mosel
1qr6r0mwPiesporter Goldtropfchen Riesling Spatlese Auktion, Mosel
1sfy80mwIm Pfarrgarten Riesling, Mosel
1tkvi0mwPiesporter Goldtropfchen Riesling Auslese, Mosel
1tx3l0mwPiesporter Goldtropfchen Riesling Kabinett, Mosel
>A16
1b6fw01rPunto Ar Nuit Malbec, Mendoza
1b6g901rPunto Ar Nuit Petit Verdot, Mendoza
1b6gn01rPunto Ar Soleil Cabernet Franc, Mendoza
1b6gq01rPunto Ar Soleil Malbec, Mendoza
1b6h301pPunto Ar Soleil Malbec Rose, Mendoza
1b6hg01wPunto Ar Soleil Sauvignon Blanc, Mendoza
1b6ht01rAuge Malbec, Mendoza
1b6hw01pAuge BDN Malbec Rose, Mendoza
1b6i901pAuge Malbec Rose Dulce Natural, Mendoza
1b6im01pAuge Malbec Rose, Mendoza
1b6ip01pCivit 757 Rose, Mendoza
1b6j201rCivit 757 Cabernet Sauvignon, Mendoza
1b6jg01wCivit 757 Chardonnay, Mendoza
1b6jj01rCivit 757 Malbec, Mendoza
1b6jw01rCivit 757 Blend of Terroirs Gran Vino, Mendoza
1b6k901wCivit 757 Blend of Terroirs Semillon, Mendoza
1b6kc01rCivit 757 Blend of Terroirs Petit Verdot, Mendoza
1b6kp01rCivit 757 Blend of Terroirs Cabernet Franc, Mendoza
1b6l201rCivit 757 Blend of Terroirs Malbec, Mendoza
1b6lf01rApogeo Malbec, Mendoza
1ggoe01rApogeo Reserva Malbec, Mendoza
>A6mani
0zrx513rNegroamaro Lifili, Salento IGT
0zrxl13rFamiliae, Primitivo di Manduria
0zrxy13rPrimitivo Lifili, Salento IGT
0zryb13rRosso Lifili, Salento IGT
>AB Eden
1sc1y04rShiraz Cabernet, Barossa
1sc2b04wChardonnay, Barossa
1t96v04rShiraz, Barossa
>ACORN Winery
18f0d06pRosato, Russian River Valley
18f0g06rAxiom Syrah, Russian River Valley
18f0t06rCabernet Franc, Russian River Valley
18f1606rDolcetto, Russian River Valley
18f1j06rHeritage Vines Zinfandel, Russian River Valley
18f1m06rMedley, Russian River Valley
18f1z06rAcorn Hill, Russian River Valley
18f2c06rSangiovese, Russian River Valley
>ADEA
0ptam1yrAnn Sigrid Pinot Noir, Willamette Valley
0ptaz1yrCherry Grove Vineyard Pinot Noir, Willamette Valley
0ptb21yrDeano's Pinot Noir, Willamette Valley
0ptbf1yrDurant Vineyard Pinot Noir, Dundee Hills
0ptbt1yrHawks View Vineyard Pinot Noir, Chehalem Mountains
1535r1yrReserve Pinot Noir, Willamette Valley
153621yrPinot Noir, Willamette Valley
1536f1yrFisher Family Estate Pinot Noir, Yamhill-Carlton
1538e1yrMomtazi Vineyard Pinot Noir, McMinnville
>AJ Pearce
11r1206rAdelaide's Cabernet Sauvignon, Napa Valley
1evcm06rMount George Vineyard Cabernet Sauvignon, Coombsville
1evcz06rMaxwell's Cabernet, Coombsville
1evdp06rVici Vineyard Cabernet Sauvignon, Coombsville
1eve506rToro Block Syrah, Coombsville
1evei06rMassoumi Vineyard Cabernet Sauvignon, Coombsville
1evez06rStagecoach Vineyard Tempranillo, Atlas Peak
1evff06wKick Ranch Vineyard Sauvignon Blanc, Fountaingrove District
1evg806rLas Cerezas Vineyard Syrah, Napa Valley
>AJ Vaona
1tyu40ewBourgogne, Chardonnay
1tyu70erBourgogne, Pinot Noir
1tyul0erChambolle-Musigny Premier Cru, Les Amoureuses
1tyuy0erChambolle-Musigny Premier Cru, Les Groseilles
1tyv10erClos de Vougeot Grand Cru
1tyve0ewCorton-Charlemagne Grand Cru
1tyvr0erGevrey-Chambertin
1tyvu0ewMeursault
1tyw70ewMeursault Premier Cru, Les Charmes
1tywk0erNuits-Saint-Georges
1tywx0erPommard Premier Cru
1tyx00ewPuligny-Montrachet Premier Cru, Les Folatieres
1tyxe0erVolnay Premier Cru, Les Caillerets
1tyxr0erVosne-Romanee
1tyxu0erVosne-Romanee Premier Cru, Les Beaux Monts
>ALS
1ta0431wExtreme Terroir, Santorini
>ALT. 120 Metres
1nndd0brCotes de Bordeaux
>AMI
1nm8h0ewBourgogne, La Tete dans les Nuages
1ox380erPommard Premier Cru, Les Poutures
1ox3l0erPommard
1qgg70crA Miami Vice, VdF
1qggv0ewBourgogne Aligote, Les Peteurs
1qgh80erBourgogne, Albin
1r3nl0ewCombe Bazin, Saint-Romain
1rkg70crGaminot, VdF
1tbym0erMaranges Premier Cru, La Fussiere
1u2r30erVolnay
>AP Vin
0peaa06rPinot Noir Keefer Ranch, Russian River Valley
0pean06rPinot Noir Ridgetop, Sonoma Coast
0xsqu06rGarys Pinot Noir, Central Coast
10dne06rKanzler Vineyard Pinot Noir, Sonoma Coast
11gz306rTrick Law Syrah, Paso Robles
153mi06rClos Pepe Vineyard Pinot Noir, Sta. Rita Hills
153mw06rRosellas Vineyard Pinot Noir, Santa Lucia Highlands
153mz06rTurner Vineyard Pinot Noir, Sta. Rita Hills
>AR Lenoble
0ombc0hWBlanc de Noirs Premier Cru
0ombp0hWBrut Nature
0q3kh0hWBlanc de Blancs Brut NV Grand Cru
0scoi0hPBrut Rose
0teve0hWGentilhomme Blanc de Blancs Grand Cru
0tuia0hWL'Epuree Blanc de Blancs Brut Grand Cru
0u02b0hWLes Aventures Blanc de Blancs Grand Cru, Chouilly
0u03i0hWBlanc de Blancs Brut Vintage Grand Cru, Chouilly
0v4710hWIntense NV
0vm2u0hWCollection Rare Blanc de Blancs Grand Cru
0vz0w0hWBrut Nature Dosage Zero
0vz0z0hPTerroirs Rose Grand Cru, Chouilly
17eao0hWChouilly Grand Cru, NV Blanc de Blancs Mag 14
1ai4b0hWIntense Mag 16, Champagne
1e6f90hWBrut Reserve
1e6fm0hWCuvee Riche Demi-Sec
1g50x0hWNV Blanc de Blancs Mag 17 Grand Cru, Chouilly
1g5230hWIntense Mag 17, Champagne
1g5kh0hWNV Blanc de Blancs Mag 16 Grand Cru, Chouilly
1podv0hWIntense Mag 18, Champagne
1qbx30hWIntense Mag 15, Champagne
1uuyb0hWBlanc de Blancs Brut V.20 Grand Cru, Chouilly
>ASV Winery
197l806pSierra Creek White Zinfandel, California
>AXR
11yld06rCabernet Sauvignon, Napa Valley
12k8706wSauvignon Blanc, Napa Valley
12kob06rBeckstoffer To Kalon Cabernet Sauvignon, Napa Valley
12koo06rDenali Cabernet Sauvignon, Napa Valley
12kp106rFlagship Cabernet Sauvignon, Napa Valley
12kp406rSleeping Lady Cabernet Sauvignon, Napa Valley
12kph06rV Madrone Cabernet Sauvignon, Napa Valley
12kpu06wChardonnay, Napa Valley
12kpx06wGanzin Chardonnay, Napa Valley
1doey06rArtalade Montagna Vineyard Cabernet Sauvignon, Napa Valley
1fsjz06rProprietary Red, Napa Valley
1rg9b06wRitchie Vineyard Chardonnay, Russian River Valley
>Aaldering Estate
0t8gt1krPinotage, Stellenbosch
18opr1kwSauvignon Blanc, Stellenbosch
18oql1kwPinotage Blanc, Stellenbosch
18oqy1kwChardonnay, Stellenbosch
18or11krLady M, Stellenbosch
18ore1krShiraz, Stellenbosch
18orr1kpPinotage Rose, Stellenbosch
18oru1krCabernet Sauvignon Merlot, Stellenbosch
18os71kwNoble Late Harvest, Stellenbosch
>Aalto
0nzwb1qrPS, Ribera del Duero DO
0wj9u1qrRibera del Duero DO
17z3p1qr20th Anniversary Limited Edition, Ribera del Duero
1cw381qwBlanco de Parcela Fuente de las Hontanillas, Castilla y Leon
>Aaron
0x9gm06rPetite Sirah, Paso Robles
0x9i506rTrespasser, Paso Robles
10awg06rSand Stone, Paso Robles
153nc06rCitizen, Paso Robles
153np06rMauka, Paso Robles
>Aba Solleira
1dpvw1srMencia, Ribeira Sacra
>Abacela
0xr2a1yrEstate Barrel Select Tempranillo, Umpqua Valley
0xr2n1yrEstate Barrel Select Syrah, Umpqua Valley
0xr301yrBarrel Select Estate Garnacha, Umpqua Valley
0xr331ywEstate Albarino, Umpqua Valley
0xr3g1ywViognier, Umpqua Valley
1d92h1yrFiesta Tempranillo, Umpqua Valley
1d92l1yrTinta Amarela, Umpqua Valley
1dnik1yjEstate Port
1ffcg1yrGraciano, Umpqua Valley
1ffct1ypGrenache Rose, Umpqua Valley
1ffcw1ywPrivate Selection Albarino, Umpqua Valley
1ffd91yrParamour, Umpqua Valley
